"","SampleSubmission$Id","season","team1","team2"
"665","2012_1172_1379",2012,1172,1379
"666","2012_1172_1382",2012,1172,1382
"667","2012_1172_1387",2012,1172,1387
"668","2012_1172_1388",2012,1172,1388
"669","2012_1172_1393",2012,1172,1393
"670","2012_1172_1396",2012,1172,1396
"671","2012_1172_1400",2012,1172,1400
"672","2012_1172_1421",2012,1172,1421
"673","2012_1172_1424",2012,1172,1424
"674","2012_1172_1433",2012,1172,1433
"675","2012_1172_1435",2012,1172,1435
"676","2012_1172_1436",2012,1172,1436
"677","2012_1172_1438",2012,1172,1438
"678","2012_1172_1443",2012,1172,1443
"679","2012_1172_1452",2012,1172,1452
"680","2012_1172_1455",2012,1172,1455
"681","2012_1172_1458",2012,1172,1458
"682","2012_1172_1462",2012,1172,1462
"683","2012_1178_1181",2012,1178,1181
"684","2012_1178_1196",2012,1178,1196
"685","2012_1178_1199",2012,1178,1199
"686","2012_1178_1207",2012,1178,1207
"687","2012_1178_1211",2012,1178,1211
"688","2012_1178_1217",2012,1178,1217
"689","2012_1178_1231",2012,1178,1231
"690","2012_1178_1233",2012,1178,1233
"691","2012_1178_1235",2012,1178,1235
"692","2012_1178_1242",2012,1178,1242
"693","2012_1178_1243",2012,1178,1243
"694","2012_1178_1246",2012,1178,1246
"695","2012_1178_1249",2012,1178,1249
"696","2012_1178_1250",2012,1178,1250
"697","2012_1178_1253",2012,1178,1253
"698","2012_1178_1254",2012,1178,1254
"699","2012_1178_1257",2012,1178,1257
"700","2012_1178_1259",2012,1178,1259
"701","2012_1178_1266",2012,1178,1266
"702","2012_1178_1272",2012,1178,1272
"703","2012_1178_1276",2012,1178,1276
"704","2012_1178_1277",2012,1178,1277
"705","2012_1178_1281",2012,1178,1281
"706","2012_1178_1285",2012,1178,1285
"707","2012_1178_1290",2012,1178,1290
"708","2012_1178_1293",2012,1178,1293
"709","2012_1178_1301",2012,1178,1301
"710","2012_1178_1307",2012,1178,1307
"711","2012_1178_1308",2012,1178,1308
"712","2012_1178_1313",2012,1178,1313
"713","2012_1178_1314",2012,1178,1314
"714","2012_1178_1323",2012,1178,1323
"715","2012_1178_1325",2012,1178,1325
"716","2012_1178_1326",2012,1178,1326
"717","2012_1178_1345",2012,1178,1345
"718","2012_1178_1355",2012,1178,1355
"719","2012_1178_1361",2012,1178,1361
"720","2012_1178_1378",2012,1178,1378
"721","2012_1178_1379",2012,1178,1379
"722","2012_1178_1382",2012,1178,1382
"723","2012_1178_1387",2012,1178,1387
"724","2012_1178_1388",2012,1178,1388
"725","2012_1178_1393",2012,1178,1393
"726","2012_1178_1396",2012,1178,1396
"727","2012_1178_1400",2012,1178,1400
"728","2012_1178_1421",2012,1178,1421
"729","2012_1178_1424",2012,1178,1424
"730","2012_1178_1433",2012,1178,1433
"731","2012_1178_1435",2012,1178,1435
"732","2012_1178_1436",2012,1178,1436
"733","2012_1178_1438",2012,1178,1438
"734","2012_1178_1443",2012,1178,1443
"735","2012_1178_1452",2012,1178,1452
"736","2012_1178_1455",2012,1178,1455
"737","2012_1178_1458",2012,1178,1458
"738","2012_1178_1462",2012,1178,1462
"739","2012_1181_1196",2012,1181,1196
"740","2012_1181_1199",2012,1181,1199
"741","2012_1181_1207",2012,1181,1207
"742","2012_1181_1211",2012,1181,1211
"743","2012_1181_1217",2012,1181,1217
"744","2012_1181_1231",2012,1181,1231
"745","2012_1181_1233",2012,1181,1233
"746","2012_1181_1235",2012,1181,1235
"747","2012_1181_1242",2012,1181,1242
"748","2012_1181_1243",2012,1181,1243
"749","2012_1181_1246",2012,1181,1246
"750","2012_1181_1249",2012,1181,1249
"751","2012_1181_1250",2012,1181,1250
"752","2012_1181_1253",2012,1181,1253
"753","2012_1181_1254",2012,1181,1254
"754","2012_1181_1257",2012,1181,1257
"755","2012_1181_1259",2012,1181,1259
"756","2012_1181_1266",2012,1181,1266
"757","2012_1181_1272",2012,1181,1272
"758","2012_1181_1276",2012,1181,1276
"759","2012_1181_1277",2012,1181,1277
"760","2012_1181_1281",2012,1181,1281
"761","2012_1181_1285",2012,1181,1285
"762","2012_1181_1290",2012,1181,1290
"763","2012_1181_1293",2012,1181,1293
"764","2012_1181_1301",2012,1181,1301
"765","2012_1181_1307",2012,1181,1307
"766","2012_1181_1308",2012,1181,1308
"767","2012_1181_1313",2012,1181,1313
"768","2012_1181_1314",2012,1181,1314
"769","2012_1181_1323",2012,1181,1323
"770","2012_1181_1325",2012,1181,1325
"771","2012_1181_1326",2012,1181,1326
"772","2012_1181_1345",2012,1181,1345
"773","2012_1181_1355",2012,1181,1355
"774","2012_1181_1361",2012,1181,1361
"775","2012_1181_1378",2012,1181,1378
"776","2012_1181_1379",2012,1181,1379
"777","2012_1181_1382",2012,1181,1382
"778","2012_1181_1387",2012,1181,1387
"779","2012_1181_1388",2012,1181,1388
"780","2012_1181_1393",2012,1181,1393
"781","2012_1181_1396",2012,1181,1396
"782","2012_1181_1400",2012,1181,1400
"783","2012_1181_1421",2012,1181,1421
"784","2012_1181_1424",2012,1181,1424
"785","2012_1181_1433",2012,1181,1433
"786","2012_1181_1435",2012,1181,1435
"787","2012_1181_1436",2012,1181,1436
"788","2012_1181_1438",2012,1181,1438
"789","2012_1181_1443",2012,1181,1443
"790","2012_1181_1452",2012,1181,1452
"791","2012_1181_1455",2012,1181,1455
"792","2012_1181_1458",2012,1181,1458
"793","2012_1181_1462",2012,1181,1462
"794","2012_1196_1199",2012,1196,1199
"795","2012_1196_1207",2012,1196,1207
"796","2012_1196_1211",2012,1196,1211
"797","2012_1196_1217",2012,1196,1217
"798","2012_1196_1231",2012,1196,1231
"799","2012_1196_1233",2012,1196,1233
"800","2012_1196_1235",2012,1196,1235
"801","2012_1196_1242",2012,1196,1242
"802","2012_1196_1243",2012,1196,1243
"803","2012_1196_1246",2012,1196,1246
"804","2012_1196_1249",2012,1196,1249
"805","2012_1196_1250",2012,1196,1250
"806","2012_1196_1253",2012,1196,1253
"807","2012_1196_1254",2012,1196,1254
"808","2012_1196_1257",2012,1196,1257
"809","2012_1196_1259",2012,1196,1259
"810","2012_1196_1266",2012,1196,1266
"811","2012_1196_1272",2012,1196,1272
"812","2012_1196_1276",2012,1196,1276
"813","2012_1196_1277",2012,1196,1277
"814","2012_1196_1281",2012,1196,1281
"815","2012_1196_1285",2012,1196,1285
"816","2012_1196_1290",2012,1196,1290
"817","2012_1196_1293",2012,1196,1293
"818","2012_1196_1301",2012,1196,1301
"819","2012_1196_1307",2012,1196,1307
"820","2012_1196_1308",2012,1196,1308
"821","2012_1196_1313",2012,1196,1313
"822","2012_1196_1314",2012,1196,1314
"823","2012_1196_1323",2012,1196,1323
"824","2012_1196_1325",2012,1196,1325
"825","2012_1196_1326",2012,1196,1326
"826","2012_1196_1345",2012,1196,1345
"827","2012_1196_1355",2012,1196,1355
"828","2012_1196_1361",2012,1196,1361
"829","2012_1196_1378",2012,1196,1378
"830","2012_1196_1379",2012,1196,1379
"831","2012_1196_1382",2012,1196,1382
"832","2012_1196_1387",2012,1196,1387
"833","2012_1196_1388",2012,1196,1388
"834","2012_1196_1393",2012,1196,1393
"835","2012_1196_1396",2012,1196,1396
"836","2012_1196_1400",2012,1196,1400
"837","2012_1196_1421",2012,1196,1421
"838","2012_1196_1424",2012,1196,1424
"839","2012_1196_1433",2012,1196,1433
"840","2012_1196_1435",2012,1196,1435
"841","2012_1196_1436",2012,1196,1436
"842","2012_1196_1438",2012,1196,1438
"843","2012_1196_1443",2012,1196,1443
"844","2012_1196_1452",2012,1196,1452
"845","2012_1196_1455",2012,1196,1455
"846","2012_1196_1458",2012,1196,1458
"847","2012_1196_1462",2012,1196,1462
"848","2012_1199_1207",2012,1199,1207
"849","2012_1199_1211",2012,1199,1211
"850","2012_1199_1217",2012,1199,1217
"851","2012_1199_1231",2012,1199,1231
"852","2012_1199_1233",2012,1199,1233
"853","2012_1199_1235",2012,1199,1235
"854","2012_1199_1242",2012,1199,1242
"855","2012_1199_1243",2012,1199,1243
"856","2012_1199_1246",2012,1199,1246
"857","2012_1199_1249",2012,1199,1249
"858","2012_1199_1250",2012,1199,1250
"859","2012_1199_1253",2012,1199,1253
"860","2012_1199_1254",2012,1199,1254
"861","2012_1199_1257",2012,1199,1257
"862","2012_1199_1259",2012,1199,1259
"863","2012_1199_1266",2012,1199,1266
"864","2012_1199_1272",2012,1199,1272
"865","2012_1199_1276",2012,1199,1276
"866","2012_1199_1277",2012,1199,1277
"867","2012_1199_1281",2012,1199,1281
"868","2012_1199_1285",2012,1199,1285
"869","2012_1199_1290",2012,1199,1290
"870","2012_1199_1293",2012,1199,1293
"871","2012_1199_1301",2012,1199,1301
"872","2012_1199_1307",2012,1199,1307
"873","2012_1199_1308",2012,1199,1308
"874","2012_1199_1313",2012,1199,1313
"875","2012_1199_1314",2012,1199,1314
"876","2012_1199_1323",2012,1199,1323
"877","2012_1199_1325",2012,1199,1325
"878","2012_1199_1326",2012,1199,1326
"879","2012_1199_1345",2012,1199,1345
"880","2012_1199_1355",2012,1199,1355
"881","2012_1199_1361",2012,1199,1361
"882","2012_1199_1378",2012,1199,1378
"883","2012_1199_1379",2012,1199,1379
"884","2012_1199_1382",2012,1199,1382
"885","2012_1199_1387",2012,1199,1387
"886","2012_1199_1388",2012,1199,1388
"887","2012_1199_1393",2012,1199,1393
"888","2012_1199_1396",2012,1199,1396
"889","2012_1199_1400",2012,1199,1400
"890","2012_1199_1421",2012,1199,1421
"891","2012_1199_1424",2012,1199,1424
"892","2012_1199_1433",2012,1199,1433
"893","2012_1199_1435",2012,1199,1435
"894","2012_1199_1436",2012,1199,1436
"895","2012_1199_1438",2012,1199,1438
"896","2012_1199_1443",2012,1199,1443
"897","2012_1199_1452",2012,1199,1452
"898","2012_1199_1455",2012,1199,1455
"899","2012_1199_1458",2012,1199,1458
"900","2012_1199_1462",2012,1199,1462
"901","2012_1207_1211",2012,1207,1211
"902","2012_1207_1217",2012,1207,1217
"903","2012_1207_1231",2012,1207,1231
"904","2012_1207_1233",2012,1207,1233
"905","2012_1207_1235",2012,1207,1235
"906","2012_1207_1242",2012,1207,1242
"907","2012_1207_1243",2012,1207,1243
"908","2012_1207_1246",2012,1207,1246
"909","2012_1207_1249",2012,1207,1249
"910","2012_1207_1250",2012,1207,1250
"911","2012_1207_1253",2012,1207,1253
"912","2012_1207_1254",2012,1207,1254
"913","2012_1207_1257",2012,1207,1257
"914","2012_1207_1259",2012,1207,1259
"915","2012_1207_1266",2012,1207,1266
"916","2012_1207_1272",2012,1207,1272
"917","2012_1207_1276",2012,1207,1276
"918","2012_1207_1277",2012,1207,1277
"919","2012_1207_1281",2012,1207,1281
"920","2012_1207_1285",2012,1207,1285
"921","2012_1207_1290",2012,1207,1290
"922","2012_1207_1293",2012,1207,1293
"923","2012_1207_1301",2012,1207,1301
"924","2012_1207_1307",2012,1207,1307
"925","2012_1207_1308",2012,1207,1308
"926","2012_1207_1313",2012,1207,1313
"927","2012_1207_1314",2012,1207,1314
"928","2012_1207_1323",2012,1207,1323
"929","2012_1207_1325",2012,1207,1325
"930","2012_1207_1326",2012,1207,1326
"931","2012_1207_1345",2012,1207,1345
"932","2012_1207_1355",2012,1207,1355
"933","2012_1207_1361",2012,1207,1361
"934","2012_1207_1378",2012,1207,1378
"935","2012_1207_1379",2012,1207,1379
"936","2012_1207_1382",2012,1207,1382
"937","2012_1207_1387",2012,1207,1387
"938","2012_1207_1388",2012,1207,1388
"939","2012_1207_1393",2012,1207,1393
"940","2012_1207_1396",2012,1207,1396
"941","2012_1207_1400",2012,1207,1400
"942","2012_1207_1421",2012,1207,1421
"943","2012_1207_1424",2012,1207,1424
"944","2012_1207_1433",2012,1207,1433
"945","2012_1207_1435",2012,1207,1435
"946","2012_1207_1436",2012,1207,1436
"947","2012_1207_1438",2012,1207,1438
"948","2012_1207_1443",2012,1207,1443
"949","2012_1207_1452",2012,1207,1452
"950","2012_1207_1455",2012,1207,1455
"951","2012_1207_1458",2012,1207,1458
"952","2012_1207_1462",2012,1207,1462
"953","2012_1211_1217",2012,1211,1217
"954","2012_1211_1231",2012,1211,1231
"955","2012_1211_1233",2012,1211,1233
"956","2012_1211_1235",2012,1211,1235
"957","2012_1211_1242",2012,1211,1242
"958","2012_1211_1243",2012,1211,1243
"959","2012_1211_1246",2012,1211,1246
"960","2012_1211_1249",2012,1211,1249
"961","2012_1211_1250",2012,1211,1250
"962","2012_1211_1253",2012,1211,1253
"963","2012_1211_1254",2012,1211,1254
"964","2012_1211_1257",2012,1211,1257
"965","2012_1211_1259",2012,1211,1259
"966","2012_1211_1266",2012,1211,1266
"967","2012_1211_1272",2012,1211,1272
"968","2012_1211_1276",2012,1211,1276
"969","2012_1211_1277",2012,1211,1277
"970","2012_1211_1281",2012,1211,1281
"971","2012_1211_1285",2012,1211,1285
"972","2012_1211_1290",2012,1211,1290
"973","2012_1211_1293",2012,1211,1293
"974","2012_1211_1301",2012,1211,1301
"975","2012_1211_1307",2012,1211,1307
"976","2012_1211_1308",2012,1211,1308
"977","2012_1211_1313",2012,1211,1313
"978","2012_1211_1314",2012,1211,1314
"979","2012_1211_1323",2012,1211,1323
"980","2012_1211_1325",2012,1211,1325
"981","2012_1211_1326",2012,1211,1326
"982","2012_1211_1345",2012,1211,1345
"983","2012_1211_1355",2012,1211,1355
"984","2012_1211_1361",2012,1211,1361
"985","2012_1211_1378",2012,1211,1378
"986","2012_1211_1379",2012,1211,1379
"987","2012_1211_1382",2012,1211,1382
"988","2012_1211_1387",2012,1211,1387
"989","2012_1211_1388",2012,1211,1388
"990","2012_1211_1393",2012,1211,1393
"991","2012_1211_1396",2012,1211,1396
"992","2012_1211_1400",2012,1211,1400
"993","2012_1211_1421",2012,1211,1421
"994","2012_1211_1424",2012,1211,1424
"995","2012_1211_1433",2012,1211,1433
"996","2012_1211_1435",2012,1211,1435
"997","2012_1211_1436",2012,1211,1436
"998","2012_1211_1438",2012,1211,1438
"999","2012_1211_1443",2012,1211,1443
"1000","2012_1211_1452",2012,1211,1452
"1001","2012_1211_1455",2012,1211,1455
"1002","2012_1211_1458",2012,1211,1458
"1003","2012_1211_1462",2012,1211,1462
"1004","2012_1217_1231",2012,1217,1231
"1005","2012_1217_1233",2012,1217,1233
"1006","2012_1217_1235",2012,1217,1235
"1007","2012_1217_1242",2012,1217,1242
"1008","2012_1217_1243",2012,1217,1243
"1009","2012_1217_1246",2012,1217,1246
"1010","2012_1217_1249",2012,1217,1249
"1011","2012_1217_1250",2012,1217,1250
"1012","2012_1217_1253",2012,1217,1253
"1013","2012_1217_1254",2012,1217,1254
"1014","2012_1217_1257",2012,1217,1257
"1015","2012_1217_1259",2012,1217,1259
"1016","2012_1217_1266",2012,1217,1266
"1017","2012_1217_1272",2012,1217,1272
"1018","2012_1217_1276",2012,1217,1276
"1019","2012_1217_1277",2012,1217,1277
"1020","2012_1217_1281",2012,1217,1281
"1021","2012_1217_1285",2012,1217,1285
"1022","2012_1217_1290",2012,1217,1290
"1023","2012_1217_1293",2012,1217,1293
"1024","2012_1217_1301",2012,1217,1301
"1025","2012_1217_1307",2012,1217,1307
"1026","2012_1217_1308",2012,1217,1308
"1027","2012_1217_1313",2012,1217,1313
"1028","2012_1217_1314",2012,1217,1314
"1029","2012_1217_1323",2012,1217,1323
"1030","2012_1217_1325",2012,1217,1325
"1031","2012_1217_1326",2012,1217,1326
"1032","2012_1217_1345",2012,1217,1345
"1033","2012_1217_1355",2012,1217,1355
"1034","2012_1217_1361",2012,1217,1361
"1035","2012_1217_1378",2012,1217,1378
"1036","2012_1217_1379",2012,1217,1379
"1037","2012_1217_1382",2012,1217,1382
"1038","2012_1217_1387",2012,1217,1387
"1039","2012_1217_1388",2012,1217,1388
"1040","2012_1217_1393",2012,1217,1393
"1041","2012_1217_1396",2012,1217,1396
"1042","2012_1217_1400",2012,1217,1400
"1043","2012_1217_1421",2012,1217,1421
"1044","2012_1217_1424",2012,1217,1424
"1045","2012_1217_1433",2012,1217,1433
"1046","2012_1217_1435",2012,1217,1435
"1047","2012_1217_1436",2012,1217,1436
"1048","2012_1217_1438",2012,1217,1438
"1049","2012_1217_1443",2012,1217,1443
"1050","2012_1217_1452",2012,1217,1452
"1051","2012_1217_1455",2012,1217,1455
"1052","2012_1217_1458",2012,1217,1458
"1053","2012_1217_1462",2012,1217,1462
"1054","2012_1231_1233",2012,1231,1233
"1055","2012_1231_1235",2012,1231,1235
"1056","2012_1231_1242",2012,1231,1242
"1057","2012_1231_1243",2012,1231,1243
"1058","2012_1231_1246",2012,1231,1246
"1059","2012_1231_1249",2012,1231,1249
"1060","2012_1231_1250",2012,1231,1250
"1061","2012_1231_1253",2012,1231,1253
"1062","2012_1231_1254",2012,1231,1254
"1063","2012_1231_1257",2012,1231,1257
"1064","2012_1231_1259",2012,1231,1259
"1065","2012_1231_1266",2012,1231,1266
"1066","2012_1231_1272",2012,1231,1272
"1067","2012_1231_1276",2012,1231,1276
"1068","2012_1231_1277",2012,1231,1277
"1069","2012_1231_1281",2012,1231,1281
"1070","2012_1231_1285",2012,1231,1285
"1071","2012_1231_1290",2012,1231,1290
"1072","2012_1231_1293",2012,1231,1293
"1073","2012_1231_1301",2012,1231,1301
"1074","2012_1231_1307",2012,1231,1307
"1075","2012_1231_1308",2012,1231,1308
"1076","2012_1231_1313",2012,1231,1313
"1077","2012_1231_1314",2012,1231,1314
"1078","2012_1231_1323",2012,1231,1323
"1079","2012_1231_1325",2012,1231,1325
"1080","2012_1231_1326",2012,1231,1326
"1081","2012_1231_1345",2012,1231,1345
"1082","2012_1231_1355",2012,1231,1355
"1083","2012_1231_1361",2012,1231,1361
"1084","2012_1231_1378",2012,1231,1378
"1085","2012_1231_1379",2012,1231,1379
"1086","2012_1231_1382",2012,1231,1382
"1087","2012_1231_1387",2012,1231,1387
"1088","2012_1231_1388",2012,1231,1388
"1089","2012_1231_1393",2012,1231,1393
"1090","2012_1231_1396",2012,1231,1396
"1091","2012_1231_1400",2012,1231,1400
"1092","2012_1231_1421",2012,1231,1421
"1093","2012_1231_1424",2012,1231,1424
"1094","2012_1231_1433",2012,1231,1433
"1095","2012_1231_1435",2012,1231,1435
"1096","2012_1231_1436",2012,1231,1436
"1097","2012_1231_1438",2012,1231,1438
"1098","2012_1231_1443",2012,1231,1443
"1099","2012_1231_1452",2012,1231,1452
"1100","2012_1231_1455",2012,1231,1455
"1101","2012_1231_1458",2012,1231,1458
"1102","2012_1231_1462",2012,1231,1462
"1103","2012_1233_1235",2012,1233,1235
"1104","2012_1233_1242",2012,1233,1242
"1105","2012_1233_1243",2012,1233,1243
"1106","2012_1233_1246",2012,1233,1246
"1107","2012_1233_1249",2012,1233,1249
"1108","2012_1233_1250",2012,1233,1250
"1109","2012_1233_1253",2012,1233,1253
"1110","2012_1233_1254",2012,1233,1254
"1111","2012_1233_1257",2012,1233,1257
"1112","2012_1233_1259",2012,1233,1259
"1113","2012_1233_1266",2012,1233,1266
"1114","2012_1233_1272",2012,1233,1272
"1115","2012_1233_1276",2012,1233,1276
"1116","2012_1233_1277",2012,1233,1277
"1117","2012_1233_1281",2012,1233,1281
"1118","2012_1233_1285",2012,1233,1285
"1119","2012_1233_1290",2012,1233,1290
"1120","2012_1233_1293",2012,1233,1293
"1121","2012_1233_1301",2012,1233,1301
"1122","2012_1233_1307",2012,1233,1307
"1123","2012_1233_1308",2012,1233,1308
"1124","2012_1233_1313",2012,1233,1313
"1125","2012_1233_1314",2012,1233,1314
"1126","2012_1233_1323",2012,1233,1323
"1127","2012_1233_1325",2012,1233,1325
"1128","2012_1233_1326",2012,1233,1326
"1129","2012_1233_1345",2012,1233,1345
"1130","2012_1233_1355",2012,1233,1355
"1131","2012_1233_1361",2012,1233,1361
"1132","2012_1233_1378",2012,1233,1378
"1133","2012_1233_1379",2012,1233,1379
"1134","2012_1233_1382",2012,1233,1382
"1135","2012_1233_1387",2012,1233,1387
"1136","2012_1233_1388",2012,1233,1388
"1137","2012_1233_1393",2012,1233,1393
"1138","2012_1233_1396",2012,1233,1396
"1139","2012_1233_1400",2012,1233,1400
"1140","2012_1233_1421",2012,1233,1421
"1141","2012_1233_1424",2012,1233,1424
"1142","2012_1233_1433",2012,1233,1433
"1143","2012_1233_1435",2012,1233,1435
"1144","2012_1233_1436",2012,1233,1436
"1145","2012_1233_1438",2012,1233,1438
"1146","2012_1233_1443",2012,1233,1443
"1147","2012_1233_1452",2012,1233,1452
"1148","2012_1233_1455",2012,1233,1455
"1149","2012_1233_1458",2012,1233,1458
"1150","2012_1233_1462",2012,1233,1462
"1151","2012_1235_1242",2012,1235,1242
"1152","2012_1235_1243",2012,1235,1243
