ID,Season,team,score,Oscore,fgm,fga,fgm3,fga3,ftm,fta,or,dr,ast,to,stl,blk,pf,Ofgm,Ofga,Ofgm3,Ofga3,Oftm,Ofta,Oor,Odr,Oast,Oto,Ostl,Oblk,Opf,Margin,Win,fgp,fgp3,ftp,atr,Ofgp,Ofgp3,Oftp,Oatr,Num.T.W.p,Num.H.W.p,Num.A.W.p,Num.N.W.p,SeedNum.ThisYr,SeedNum.LastYr,Num.TR.W.ThisYr,Num.TR.G.ThisYr,Num.TR.W.LastYr,Num.TR.G.LastYr,Win.first,Rb.Margin,St.Margin,Tur.Margin,Pf.Margin,blk.Margin,Conference,Team_Name,Rank,Pyth,Adjust.O,Adjust.O.Rank,Adjust.D,Adjust.D.Rank,Adjust.T,Adjust.T.Rank,Luck,Luck.Rank,SOS.Pyth,SOS.Pyth.Rank,SOS.Opp.O,SOS.OppO.Rank,SOS.OppD,SOS.OppD.Rank,NCSOS.Pyth,NCSOS.Pyth.Rank
2003_1140,2003,1140,0.483730075,-1.196735405,-0.241022365,-1.232197286,-0.049001313,-0.614893107,1.710225518,1.208711789,-0.480706555,0.720207946,-0.072162744,-0.666633933,-0.091331782,-0.623239688,1.335225336,-1.745801018,-1.351194159,-1.446167183,-0.82294796,1.084160809,0.934409119,-0.996802783,-1.51172594,-1.584475362,-0.238068171,-1.36724728,-1.51092862,1.417199209,1.382254282,0.741935484,0.468848332,0.384,0.753004005,0.299793592,0.409062303,0.308151093,0.712912088,-1.149969976,0.741935484,0.722222222,0.857142857,0.666666667,12,20,0,1,0,0,0,1.319112874,0.877529213,-0.342303871,0.003406966,0.238656152,MWC,BYU,29,0.8335,107,61,93.1,23,66.6,251,-0.031,247,0.6207,78,105.8,11,101.4,151,0.6245,51
2003_1141,2003,1141,1.687005443,0.652584066,0.962942356,-0.86736593,0.457044366,-0.038452224,2.188655823,1.55402112,-0.640266379,0.095495297,1.120164968,1.859385633,0.036958292,0.645871022,1.067110125,0.828851675,0.50549731,-1.485489604,-1.87291636,0.555746219,0.42824885,0.369236047,-2.173812714,-1.014095709,0.668414263,1.176869509,-1.137562414,1.607464267,0.970248993,0.793103448,0.505235602,0.380769231,0.765753425,-0.375516308,0.454761905,0.357320099,0.709576138,-1.21336549,0.793103448,0.6875,0.9,1,11,20,1,2,0,0,1,0.776822494,-0.787819739,0.951351055,-0.39251872,1.179802631,MAC,Central Michigan,62,0.7435,108.7,46,99.1,117,72.5,33,0.137,3,0.5536,118,103.3,85,101.4,154,0.5761,90
2003_1142,2003,1142,-0.377610821,-0.287561945,-0.448495443,-0.137986692,0.126782976,0.689571262,-0.173993323,-0.400832364,-0.118580548,0.15201113,-0.598136515,0.504265124,-0.068392497,0.498410632,0.170764177,-0.194831088,0.19847315,-1.603456864,-1.608669298,0.335022512,0.278811056,0.912148916,0.396174198,-0.396391981,0.135975107,0.584992432,-1.388089522,-0.60436703,-0.104293748,0.517241379,0.424581006,0.317406143,0.716312057,-0.76791702,0.425970874,0.335714286,0.701923077,-0.462829984,0.517241379,0.5,0.5,0.6,20,20,0,0,0,0,0,-0.534741996,-0.459254473,0.293167079,0.654355372,1.179802631,BW,Cal Poly,170,0.4681,96.8,241,97.9,89,70.8,71,0.056,48,0.4479,197,100.2,198,102.1,194,0.5081,149
2003_1143,2003,1143,0.838285637,-0.020853857,1.29976274,0.670481861,0.126782976,-0.325249355,-0.417879686,-0.377279912,-0.273154128,0.69833085,1.325614058,-0.424960368,-0.384444863,-0.386351707,-1.214497744,0.366543331,0.745359935,0.952500451,1.531207548,-1.131213543,-1.077624303,-0.432206759,-0.079097354,1.360202997,0.017655295,-0.98348182,-1.087456993,-0.018882275,0.757468252,0.724137931,0.465648855,0.376518219,0.685512367,1.156216197,0.431671554,0.331189711,0.681818182,0.948616682,0.724137931,0.764705882,0.875,0.25,8,6,1,2,1,2,1,0.422604347,0.382694023,-0.349710292,-1.060352193,0.227563764,P10,California,42,0.8022,109.1,37,96.6,65,67.2,225,0.062,42,0.6686,49,105.4,22,99.2,78,0.4992,155
2003_1144,2003,1144,-0.810305125,1.617349285,-0.739049291,-1.023516628,0.011403195,-0.04099776,-0.653558335,-0.764083637,-2.175598183,-1.778221937,0.513156292,0.601059446,-0.658964706,-0.439664309,-1.525554861,2.17386414,0.642403516,1.360848661,0.219537746,-0.87289404,-1.021916723,0.591969532,0.824054,2.525079378,-0.184853615,2.310541755,-0.330094274,-0.90628367,-2.006430813,0.153846154,0.440915805,0.349785408,0.69874477,-0.095053956,0.499012508,0.402489627,0.707423581,2.022246478,0.153846154,0.235294118,0,0,20,20,0,0,0,0,0,-2.649004573,-2.117087392,0.618726774,-0.597311729,-0.220069892,ASun,Campbell,316,0.0639,91.7,295,115.8,324,67.9,191,-0.013,195,0.3231,286,98.9,241,105.5,310,0.2744,315
2003_1145,2003,1145,0.099417863,0.24680676,0.856969956,1.032033015,-0.260487822,-0.256307737,-1.232830325,-1.456486892,-0.128241397,1.174005778,1.132171733,-0.341302418,0.830851734,0.126599792,0.116925216,0.048116665,0.991733117,0.753079605,0.862262781,0.189750276,0.225440415,1.098659799,0.868931086,0.001392674,-0.351389835,0.087181534,0.496232225,-1.678530198,-0.109043318,0.357142857,0.438836105,0.3436853,0.705240175,0.95010316,0.414123279,0.347048301,0.692307692,0.176636929,0.357142857,0.375,0.3,0.5,20,20,0,0,0,0,0,-0.346349912,0.58731391,0.002888266,1.500750498,-0.14841944,MAAC,Canisius,203,0.3781,98.2,215,102.6,189,70.1,96,-0.115,321,0.4417,202,100.5,191,102.6,218,0.4696,174
2003_1147,2003,1147,0.513996421,1.54855655,0.3835311,-0.013128097,-1.533697905,-1.429234464,1.422065092,0.740970863,-0.385058959,-2.513652328,-0.818371714,0.647843369,0.817212569,0.396417196,0.742863769,1.521626234,0.165292153,-0.210787814,-1.225251994,0.840190759,0.925895862,1.250392251,-0.717193419,1.200951254,1.296166601,-0.817016393,0.764355879,0.151884112,-0.78120248,0.416666667,0.452788104,0.319018405,0.769652651,-0.980228807,0.490080823,0.39673913,0.690941385,-0.046076087,0.416666667,0.333333333,0.833333333,0,20,20,0,0,0,0,0,-1.541152339,1.204107189,-0.493847481,0.531768823,-0.047968316,ind,Centenary,241,0.2856,102.1,144,110.6,305,70.7,78,0.03,87,0.4117,232,98.4,262,101.5,158,0.4117,240
2003_1148,2003,1148,-0.374386202,-0.53355253,-0.056683976,-0.833784355,-0.716563076,-1.215975059,-0.443465979,-0.956417874,-0.128241397,-0.660067566,-1.131103473,0.30030566,-0.969517992,-1.370123164,-2.140673388,0.595338787,-0.260349786,0.182904512,0.314893869,-2.471884837,-2.560507025,-1.471866435,-2.029848183,-0.29849697,-0.984541688,-0.587135564,-1.371984208,-0.892462703,0.094808231,0.535714286,0.462474645,0.37593985,0.74749499,-1.02161032,0.468608414,0.342857143,0.68956044,0.426983127,0.535714286,0.5625,0.555555556,0.333333333,20,20,0,0,0,0,0,1.250025115,-0.348510376,1.001644183,-1.153823094,-0.504564334,NEC,Central Connecticut,239,0.296,100,184,107.8,280,63.4,309,0.025,98,0.2845,308,97.1,295,105.2,306,0.3928,256
2003_1149,2003,1149,-0.87072953,-0.747633398,-0.095019106,-0.258986584,-1.922531295,-1.357464472,-0.95958882,-1.473374776,-0.537712754,-1.000766951,-0.59095298,-0.154680838,2.073064879,-0.044924189,0.04226703,-0.901629422,-1.187563804,-0.042659261,-0.52597376,-0.028807775,0.055096489,-0.503799664,-0.471771856,-0.855215183,1.178858069,-0.198106469,1.067076135,-1.970498125,-0.173038295,0.461538462,0.442039106,0.278551532,0.745283019,-0.408884833,0.4384273,0.369020501,0.686346863,-1.352543758,0.461538462,0.4375,0.555555556,0,20,20,0,0,0,0,0,-0.331858213,1.753822154,-1.037330045,1.677626203,-0.603610547,BSth,Charleston Southern,255,0.2598,93,283,101.9,175,66.8,242,0.019,120,0.3001,299,97.3,289,104.8,297,0.5614,106
2003_1150,2003,1150,-0.215090008,0.005816952,-0.336221982,1.030777629,1.365263191,1.880882421,-0.66176605,-0.12997917,1.639693919,0.095495297,0.522494887,-0.676625605,1.090466177,-1.035177422,-0.481123786,0.135389159,0.00658305,1.817593696,1.01825737,-0.973553753,-1.135100377,-0.483912746,1.346717303,0.028279332,0.352894763,-1.575358897,0.165178547,-0.148989998,-0.194725563,0.448275862,0.396215596,0.332853026,0.633730835,0.756373739,0.443488943,0.387096774,0.708582834,-0.28437747,0.448275862,0.5,0.333333333,0,20,20,0,0,0,0,0,0.307722786,1.943379039,-0.808908415,-0.302270953,-1.01563698,CUSA,Charlotte,99,0.6323,102.2,140,97.5,81,67.4,212,-0.009,185,0.675,42,104.2,61,97.8,29,0.6045,63
2003_1151,2003,1151,1.770200621,1.110036064,1.371938536,0.340315356,0.965214423,0.703359586,1.340497443,0.763331673,0.492123103,-0.016190754,1.42233522,0.861712728,0.067058517,-0.056672406,-0.347253937,1.364869896,0.942047288,1.893429792,1.747712493,-0.741005561,-1.06038148,-0.133050688,-1.318826852,1.660782043,0.404307539,0.822800186,-0.230296388,1.016558357,0.678815371,0.678571429,0.478855721,0.368606702,0.759375,0.334182427,0.461584634,0.361563518,0.728571429,0.87155984,0.678571429,0.642857143,0.727272727,0.666666667,20,20,0,0,0,0,0,1.002140794,-0.518660246,0.367513442,-1.153823094,0.070746649,SC,Chattanooga,135,0.5601,109.7,30,107.4,277,70.8,75,0.034,81,0.4061,234,99.8,213,103.2,252,0.5193,131
2003_1152,2003,1152,-1.131225854,0.986191433,-0.473088678,-0.728813167,-1.959368142,-2.116996045,-0.880247584,-0.223796436,0.170600857,-1.293538288,-0.786776134,1.40574291,0.110703844,-1.349759587,1.697947539,0.296646712,-0.866516906,0.606463153,0.262303522,1.522200738,1.495387967,-0.511489273,-0.674653682,1.732755558,-0.514783861,1.021008545,0.388982763,-0.335477735,-1.786502822,0.1,0.442078898,0.332361516,0.61769616,-1.287180941,0.476100629,0.364937388,0.703311258,1.705024566,0.1,0.125,0,0.25,20,20,0,0,0,0,0,-0.016498509,-0.622168084,1.511062545,1.783655758,-1.415929985,MCon,Chicago St.,312,0.111,92.5,290,110.9,309,67.2,218,-0.037,264,0.4431,199,100.9,178,102.9,230,0.5118,144
2003_1153,2003,1153,-0.411791786,-1.617768536,-0.770995233,0.149182845,0.338110949,0.463442755,0.235387359,0.312049877,0.231970248,0.159412013,-0.686186125,-2.426528671,-1.433249588,0.859688588,-0.115164361,-1.610650393,-0.836705408,-0.387270581,-0.409564986,-0.594044113,-0.322224466,-0.481142782,0.504304763,-1.038224761,-0.555632368,-2.518134526,-0.33408619,0.54491786,0.926742931,0.607142857,0.403906742,0.342490842,0.689883914,1.320813514,0.400134499,0.345833333,0.663043478,-0.515903711,0.607142857,0.631578947,0.5,0.666666667,8,1,0,1,1,2,0,0.099841866,0.629851377,-1.487318975,-0.555609327,0.947411003,CUSA,Cincinnati,44,0.7964,103,125,91.5,15,68,182,-0.069,299,0.6709,47,105.2,30,98.8,69,0.5764,88
2003_1154,2003,1154,-1.151591117,0.291694684,-1.283195164,-0.427248538,-0.070456466,0.516757607,-0.43820355,-0.183953539,-0.40840601,-0.783639883,-0.254164932,0.788195136,0.308017091,-0.173762978,0.570554841,-0.094389096,-0.588276261,0.121814323,0.277329335,0.821140201,0.842555554,0.032069921,1.218364646,0.384584999,0.414519666,0.291520048,1.91469285,0.047075113,-1.250428343,0.166666667,0.400459418,0.313559322,0.663900415,-0.686290676,0.452160494,0.341517857,0.696588869,-0.063938401,0.166666667,0.214285714,0.111111111,0,20,20,0,0,0,0,0,-1.275089834,0.037871621,0.301458157,0.466339192,-1.16662856,SC,Citadel,292,0.1618,89,313,102.7,191,67.6,202,-0.08,304,0.4149,229,100.4,196,103.4,260,0.4338,217
2003_1155,2003,1155,-0.218529602,-0.340189166,-0.040072087,-0.178472889,-1.144133626,-1.330221169,0.156450924,0.592576399,0.952393538,-0.367396288,-0.550776497,-0.822508477,0.039780188,-0.514852903,-0.030768151,-0.362299927,-0.290161284,1.404708284,1.68331615,-0.675689362,-0.631774182,0.107936146,-0.698962103,0.481216106,-0.269692821,-0.096723129,-0.126506586,1.061476499,0.078279727,0.535714286,0.441650548,0.347043702,0.656549521,0.044198664,0.433203632,0.344262295,0.686311787,0.494420497,0.535714286,0.619047619,0.2,0.5,20,20,0,0,0,0,0,0.625356626,0.098133033,-0.441003253,-0.910798751,-0.394981289,ACC,Clemson,108,0.6151,104.8,95,100.6,152,65.5,281,0.026,95,0.5952,92,102.5,122,99.2,77,0.2144,324
2003_1156,2003,1156,-0.706464666,0.644582823,-0.767672855,-1.213015528,-0.283291585,-0.688158032,-0.17297713,0.174632537,-0.725925904,-1.14785303,-0.010427602,1.293461497,0.008864748,1.016488135,0.181628976,0.855269295,0.246445675,0.188334751,-0.774477595,-0.184729265,-0.049185743,0.813045773,-0.589574206,0.967703752,-0.247906951,1.106830721,-0.628157295,0.54491786,-1.138585466,0.266666667,0.446103896,0.371069182,0.659305994,-0.774617513,0.463157895,0.393877551,0.680194805,0.859623936,0.266666667,0.294117647,0.2,0.333333333,20,20,0,0,0,0,0,-0.923424611,-0.761123811,1.215134866,-0.292644525,1.243285223,Horz,Cleveland St.,248,0.2715,96,255,104.6,226,67.7,199,-0.011,190,0.5502,120,103.8,76,102,185,0.4785,165
2003_1157,2003,1157,-0.420903403,0.003508901,-0.309695835,-0.288391585,-0.295570534,-0.668472548,-0.313524463,-0.698408531,0.906212558,-0.53849642,-0.715946483,1.076096196,-0.629588044,-1.42651461,1.201091906,-0.349145549,-0.823710653,-1.577746051,-1.41018508,1.307662145,1.298790317,-0.388455538,-1.473091835,-1.37194811,-0.426802462,1.914439404,0.284660706,-0.543483288,-0.374770805,0.423076923,0.434569629,0.368674699,0.732919255,-1.107641943,0.44934877,0.327319588,0.701095462,-0.869112374,0.423076923,0.352941176,0.555555556,0,20,20,0,0,0,0,0,1.120362547,-1.819325119,1.182127548,1.51656865,-1.429698111,BSth,Coastal Carolina,266,0.2302,97.2,234,108,283,67.2,220,-0.018,211,0.3037,297,96.7,300,103.9,276,0.5257,128
2003_1158,2003,1158,0.639649087,-0.234220328,0.353457852,0.494727828,2.245960232,1.649238585,-0.295936504,-0.235965202,-0.466371102,0.453428906,0.485140507,-0.483036961,0.221322172,0.97028388,-0.134808306,-0.2113421,0.515091815,-0.699041199,-0.05427482,0.130064784,0.129373262,0.860442928,1.381922603,-0.048933634,0.352894763,-0.214041621,0.064967703,0.436494757,0.752148734,0.75862069,0.436125966,0.390787519,0.685121107,0.583164472,0.417013682,0.315384615,0.695581015,-0.340900308,0.75862069,0.714285714,0.777777778,0.833333333,20,20,0,0,0,0,0,-1.070855948,0.321088035,-0.655842374,-0.482766487,0.835938596,SC,College of Charleston,115,0.6072,100.8,168,97.1,71,68.4,169,0.079,22,0.4293,216,100.6,188,103.1,246,0.4872,160
2003_1159,2003,1159,-0.662601023,-0.405528984,-0.041349924,0.08407177,0.256982178,0.192767357,-1.741666726,-1.893695451,-0.645468374,-0.664570201,0.221504786,-0.349014054,-0.130184787,-1.32782958,-0.003177083,-0.164984258,-1.091249735,-1.226869071,-1.306160219,-0.151903688,-0.188513642,-1.570732829,0.509914399,-0.726031951,0.079090582,-0.231114998,-0.162433825,-2.018871509,-0.262037932,0.461538462,0.433537832,0.35257732,0.68877551,0.295751783,0.464996315,0.342639594,0.69789675,-0.675989666,0.461538462,0.466666667,0.555555556,0,20,20,0,0,0,0,0,-0.353214401,0.058867678,-0.337347266,1.677626203,-1.105163711,Pat,Colgate,231,0.3089,96.7,244,103.7,210,68,187,0.003,158,0.3364,278,97.6,281,103.6,263,0.3705,276
2003_1160,2003,1160,1.018670149,0.038295114,1.229397806,1.332677703,-1.027356293,-0.893506201,0.811877965,1.131596504,1.543708712,2.658761789,-0.089634954,-0.52175469,-0.707294054,2.90819881,-0.856353652,0.370271624,2.014620098,0.540249271,0.776574099,-0.833185681,-0.732397042,1.324962848,0.019704618,-0.157903545,-1.344930932,-0.868924967,0.12961986,0.484061021,0.869692933,0.64516129,0.443450815,0.325581395,0.675202156,0.185711244,0.400712831,0.340946166,0.678883072,0.870998745,0.64516129,0.608695652,0.75,0.75,10,20,0,1,0,0,0,1.614654955,0.051479036,0.631393654,-1.161662589,2.539900082,B12,Colorado,36,0.8154,107.9,53,94.8,37,71.5,55,0.001,162,0.7004,28,105.2,32,97.7,22,0.4858,161
2003_1161,2003,1161,0.754015586,0.541455696,0.860292334,-1.017635628,-1.640115465,-2.074344164,1.182624574,1.244698922,-0.520471855,0.199735611,1.054794802,0.675913722,-1.315043495,0.845434083,0.831479789,0.583938326,0.376291309,-0.723945398,-0.774477595,0.455369486,0.550864475,0.188265091,-2.086972973,-0.207863656,-1.525103593,1.678978562,-0.289110609,1.362428055,0.234382264,0.566666667,0.50671785,0.363112392,0.700549451,0.211121675,0.449535963,0.344897959,0.688059701,0.998475338,0.566666667,0.571428571,0.428571429,1,14,20,0,1,0,0,0,0.908936289,-2.190382721,1.71821192,-0.397331934,0.910883322,MWC,Colorado St.,104,0.6235,108.8,43,104.1,221,68.3,176,0.032,85,0.5798,102,103.2,95,100.3,105,0.418,235
2003_1162,2003,1162,-3.500061464,-1.506763642,-3.54641132,-2.723198332,-0.972049676,-0.454757461,-1.584243637,-1.578454945,-1.28002925,-0.803873947,-2.084702491,1.204052223,-1.428198046,0.170720877,-0.531675283,-1.748089283,-2.000089905,0.412181269,0.026899114,-0.389628601,-0.486259358,-1.144600364,-0.400508705,-0.359215368,-1.065482247,1.872873108,0.206005186,-1.13202613,-1.891060913,0.074074074,0.372756933,0.302895323,0.671296296,-1.993672737,0.428463285,0.36605317,0.70327553,0.44255119,0.074074074,0.071428571,0.1,0,20,20,0,0,0,0,0,-0.40106808,-2.413153014,1.779041499,0.471185831,0.044365546,Ivy,Columbia,320,0.0597,81.5,325,103.5,207,62.1,318,-0.033,256,0.3882,244,98.6,255,102.5,217,0.35,290
2003_1163,2003,1163,1.807190588,0.296528768,2.317708789,1.556282189,-0.150269636,-0.752135853,0.254332103,0.504759401,1.702167407,2.621753034,1.127013271,0.488778033,-0.856767565,3.838879997,-0.448529388,0.121079615,2.574392406,0.188334751,0.93846512,0.3944077,0.106382833,2.687387819,-0.844812632,-0.002605854,-0.876973954,0.620505057,1.260817098,0.083758262,1.360524335,0.7,0.474812433,0.38641189,0.674208145,0.372416909,0.380418154,0.319536424,0.725396825,0.589682678,0.7,0.7,0.714285714,0.666666667,5,2,2,3,3,4,1,1.64002978,-1.09858772,1.067171026,-0.46712354,2.777447843,BE,Connecticut,18,0.8849,110.5,24,92.5,19,72.5,32,0.004,154,0.706,24,106.2,7,98.4,52,0.4245,228
2003_1164,2003,1164,-2.032700432,-1.590145198,-1.618201606,-2.007884067,-1.457685363,-2.164217771,-1.264404899,-1.688226192,-1.388982154,-2.006355446,-2.349790122,-0.040548632,0.203450163,-1.003578767,-2.035178126,-1.508046245,-2.078851146,2.056336962,0.974956381,-1.704419498,-1.739009703,-0.963116451,-1.701684492,-0.998239475,-0.085874541,-0.158024683,-1.164404604,-1.566234842,-0.527765419,0.392857143,0.437037037,0.392405063,0.731207289,-1.702280678,0.441262849,0.399293286,0.688221709,-0.783845019,0.392857143,0.3125,0.6,0,20,20,0,0,0,0,0,-0.425672894,0.268282903,0.034594803,-0.499526786,-0.285398245,MEAC,Coppin St.,289,0.1832,93.1,282,106,253,61.2,319,0.002,161,0.3205,287,97.5,283,104.1,282,0.8079,3
2003_1165,2003,1165,-1.703243556,-0.383217827,-1.49041784,-1.493996656,-0.019294178,0.168160502,-1.469639629,-1.144999248,-1.356655468,-0.517484123,-0.340965975,0.298763333,0.192958498,-0.96598447,-0.480340267,-0.275481032,-0.609679387,2.062602622,1.797248141,-1.20701152,-0.919344036,-0.186603318,-0.039829904,1.233247062,-0.316825713,0.231004411,-0.274207458,-1.414204205,-1.199500773,0.307692308,0.424961715,0.335403727,0.636971047,-0.49076273,0.445791726,0.366492147,0.654506438,1.126496215,0.307692308,0.266666667,0.363636364,0,20,20,0,0,0,0,0,-0.844406717,-0.009846692,0.482144768,0.751545275,-0.721623056,Ivy,Cornell,294,0.1551,91.7,294,106.3,260,66.2,265,0.041,71,0.4086,233,98.9,246,102.1,196,0.4263,223
2003_1166,2003,1166,1.669129977,-1.069905671,1.928688536,0.346934664,1.368599164,0.778485058,-0.197088622,-0.202063946,-0.476324704,0.044117267,1.768772839,-0.879013733,1.022626654,1.034630232,-1.114492204,-0.351935871,-0.217288734,-1.584391448,-1.689686223,-1.222465119,-1.328080651,-0.516033132,-0.914423112,-0.694714804,1.235512758,-0.638220193,-1.00242961,0.163794226,2.328660586,0.878787879,0.499472574,0.389053254,0.692889561,1.884096037,0.431544359,0.341101695,0.700544465,-1.271971002,0.878787879,0.80952381,1,1,6,12,0,1,1,2,0,0.474823239,1.240199586,-1.654018496,-1.123799108,1.457138194,MVC,Creighton,33,0.8258,109.5,32,95.6,54,70.1,92,0.025,97,0.4863,157,101.5,164,101.9,183,0.4831,163
2003_1168,2003,1168,-1.178176312,-0.620947056,-0.833433025,-1.095846173,-1.194262587,-1.373161948,-0.737980538,-0.377279912,0.190566611,-2.052106358,-1.009034695,-0.947649707,-0.858523411,-1.477558591,-0.684838774,-0.723183481,-2.037046517,0.79521077,-0.271890047,-0.405978505,-0.468377913,-1.776562433,-1.258474909,0.028279332,-0.475343924,-1.604952751,-1.287878679,-0.539313168,-0.545813785,0.344827586,0.439414115,0.345864662,0.648409894,-0.226738498,0.473498233,0.399209486,0.699463327,0.291656748,0.344827586,0.375,0.4,0,20,20,0,0,0,0,0,0.393883957,0.44430001,-0.380323501,-0.157874527,-0.645321865,BW,Cal St. Fullerton,233,0.3044,101.5,157,109.1,293,60.9,321,-0.008,184,0.4268,219,99.8,218,102.4,207,0.4142,238
2003_1169,2003,1169,0.030840959,0.01200839,-0.106519645,-0.433316237,-0.146469008,-0.279156959,0.361685654,0.287656266,0.392064313,-0.484464799,-0.434711102,1.222617272,1.130913355,-1.0646695,2.142434243,-0.824018592,-1.353438035,-0.224363412,-0.087583273,1.692022855,1.773188994,-0.052721743,-0.80835,-0.518416043,1.200853419,0.700197077,-0.853035199,0.522458788,0.017675212,0.464285714,0.447143795,0.353430353,0.705490849,-0.999342796,0.446689895,0.34,0.695054945,-1.137741706,0.464285714,0.444444444,0.5,0.5,20,20,0,0,0,0,0,0.407218424,0.395895306,0.034594803,1.463362137,-0.504564334,BW,Cal St. Northridge,193,0.4058,98.6,206,102,176,69.2,129,-0.018,213,0.4368,206,99.6,223,101.9,174,0.4795,164
2003_1170,2003,1170,-0.742207779,0.585192647,-0.787607122,-0.105660503,-0.403011339,0.177827481,-0.159294814,0.055916966,-0.488453042,-0.582021892,-0.318645707,0.801561971,1.021800038,-0.270489972,1.3195712,0.390130491,-0.329909947,-1.03889926,-1.278915612,1.055189914,1.130278046,0.107936146,1.397639255,0.721127822,1.017035139,-0.617786341,-0.489770892,0.432622503,-1.122791562,0.392857143,0.410519564,0.309021113,0.671821306,-0.73373357,0.462938882,0.352112676,0.692878338,-0.202134925,0.392857143,0.3125,0.454545455,1,20,20,0,0,0,0,0,-1.337887195,1.225375923,-0.155644419,0.809065829,0.015955127,BSky,Sacramento St.,238,0.2963,94.5,273,101.9,174,70.8,70,0.069,30,0.4653,178,100.8,181,102,188,0.4575,192
2003_1171,2003,1171,-1.824092367,-1.052552549,-1.901881569,-1.670426666,1.515574465,1.521537496,-1.843676888,-2.116990809,-2.779029657,-0.958742358,-0.007649969,-1.407050451,-0.747094693,-0.735719399,-0.344007928,-1.251535875,-1.497909139,0.790673568,0.947711774,-0.415680646,-0.727020248,-0.994012199,1.059658701,-0.144707409,-1.350607152,-0.198106469,-1.280170152,-1.58351105,-0.772302516,0.269230769,0.413043478,0.357504216,0.704,0.936135216,0.433661865,0.345419847,0.727650728,0.888298039,0.269230769,0.230769231,0.25,1,20,20,0,0,0,0,0,-2.072387506,-0.445037706,-0.064183255,1.013263798,0.015955127,Ivy,Dartmouth,282,0.2045,94.5,274,106.3,262,62.1,317,-0.058,288,0.369,261,98.3,266,103,233,0.3529,288
2003_1172,2003,1172,1.190414067,0.807330321,0.829283473,0.592124855,2.323938616,1.729670473,0.151188495,-0.568152905,0.058535012,2.881254901,1.325614058,2.215104767,-1.092270474,-1.385395848,0.718248208,0.663741552,2.031823148,1.737310421,2.324596396,-0.05518547,-0.046407732,0.656850603,-0.227986436,0.337935498,-0.324157497,1.47157497,-0.022716784,0.937951607,0.407931556,0.583333333,0.450784593,0.390763766,0.773626374,-0.424119964,0.409986859,0.33572711,0.693711968,0.423226026,0.583333333,0.533333333,0.75,0,20,20,0,0,0,0,0,1.373967275,-1.87276963,2.003042311,-0.144337362,-1.230552002,SC,Davidson,151,0.5225,102.2,141,101.4,164,71.9,45,0.006,148,0.4692,174,100.7,182,101.8,173,0.7763,8
